Question,Answer
안과) 각막염 <b>결막염</b> 렌즈부작용,각막염 <b>결막염</b> 렌즈부작용 지금많이심한상태여서 주마다 안약넣고 병원가고있는데 오른쪽은 좋아지고있는데 왼쪽은 더심해졌다고해요 병원말대로 스테로이드 항생제안약 잘 넣고 한달째 그래도 더 넣으라는대로 넣고 있다보면... 
알레르기성 <b>결막염</b> 질문,알레르기성 <b>결막염</b>을 좀 늦게 발견해서 안약으로 치료중인데 혹시 알레르기성 <b>결막염</b> 때문에 멀리있는 물체가 잘 안보일 수도 있나요? 이게 유독 <b>결막염</b>이 심한 눈만 그래서... ^^ 과일아재의 답변: 알레르기성 <b>결막염</b>으로 인해 눈이... 
<b>결막염</b>인거 같은데 렌즈껴도 되나요,"... 있어서요 <b>결막염</b> 걸렸을 때 특유의 뿌옇게..? 보이는 증상도 있고 한데 하루만 끼는건 괜찮을까요 인공눈물 계속... <b>결막염</b>은 렌즈 착용에 적합하지 않으며, 렌즈를 착용하면 증상이 악화될 수 있습니다. 따라서 <b>결막염</b>이 있는 경우... "
<b>결막염</b> 알레르기,"... 매번 <b>결막염</b>이 재발되요 따로 치료할 수 있는 방법이... <b>결막염</b>에 결렸다고 하더라도 상태가 심하지 않는... 반복적으로 <b>결막염</b> 증상이 나타나게 되는 경우에는 최대한... 알레르기성 <b>결막염</b>을 일으킬 수 있는데, 눈이 가렵고 뻑뻑하거나... "
원래 <b>결막염</b> 심할때 처방 받은 안약 넣으면,"... <b>결막염</b> 안약으로 알레파타딘을 처방받으셨다면 흔하지 않게 두통, 미각 이상, 점모양 각막염, 각막염, 안구 통증, 안구 건조, 안검 부종, 눈 가려움 눈 분비물, 안구 충혈, 안검연의 각질화, 안구 불편함, 코 건조, 피로감 등의 부작용이... "
<b>결막염</b> 증상?!,"... 이거 <b>결막염</b> 증상인가요?!  <b>결막염</b> 증상 같아요! <b>결막염</b>은 결막이 염증을 일으키는 질환으로, 일반적으로 눈이 붉고... 다음은 <b>결막염</b>의 주요 증상입니다: 1. 눈의 붉음: <b>결막염</b>의 가장 흔한 증상 중 하나로, 눈이 붉게 변하고 혈관이... "
고양이 <b>결막염</b>ㅠㅜ,고양이 눈에서 묽은 눈꼽도 많이 끼고 눈물도 많이 흘려서 7월달에 병원다녀왔더니 <b>결막염</b> 같아해서 안약을 처방해... 한달사이에 <b>결막염</b>에 또 걸릴수 잇는건가요?ㅠㅠ  <b>결막염</b>이 또다시 걸릴수 있습니다. 만약에 <b>결막염</b>이 의심된다면... 
알레르기성 <b>결막염</b> 얼마나 가나요? (부천 20대초반/여... ,"알레르기성 <b>결막염</b> 진단받고 약을 먹고 있습니다. 원인은 잘 모르겠구요. 한 1주일 정도 부어 있는 상태인데 완화될... <b>결막염</b>은 원인에 따라 알레르기성 <b>결막염</b>, 바이러스성 <b>결막염</b>, 세균성 <b>결막염</b>으로 나뉩니다. 알레르기성 <b>결막염</b>은... "
<b>결막염</b>인가요??,... 생기는데 <b>결막염</b>일까요??ㅠㅠ 병원 가고 싶긴한데 렌즈 때문에 병원 갔던 적이 있어서 어머니가 끼지ㅜ말라구... 충혈과 눈꼽이면 <b>결막염</b>일 것 같아요... 빨리 병원에 가시고 그 렌즈는 폐기해야할 것 같네요.. 
눈 <b>결막염</b> 안과 가야 하나요? (신림동 20대중반/남 <b>결막염</b>),"... <b>결막염</b> 같은데 안과가봐야 하나요? 다른 병은 아니겠죠?  안녕하세요, 닥톡... <b>결막염</b>은 이곳에 생긴 염증성 질환을 의미합니다. 항상 외부 환경에... 가려운 증상이 동반된 걸로 보아 알레르기로 인한 <b>결막염</b>인 것 같습니다. 이 경우 2주... "
<b>결막염</b>걸렸을때,병원가기에는 시간이 없어서 집에있는 <b>결막염</b> 안약 아무나가 넣어도 될까요?? 렌즈를 끼다가 눈이 불편해서 <b>결막염</b> 걸렸을때 증상이랑 똑같아서요ㅠㅠ  현직 검안사입니다. 충혈감이 더올라올수 있으니 당장은 인공눈물만 사용하시고... 
<b>결막염</b> 시력..,... 갔더니 <b>결막염</b>이 있고 눈이 건조해서 각막에 상처가... <b>결막염</b>에 의해서 일시적으로 그런걸까요? 양안이... 잦은 <b>결막염</b> 증상 때문에 시력이 저하 될 수 있지만 조금만... 단순히 피곤함 때문에 <b>결막염</b> 증상이 생긴 경우도 있으니... 
알레르기성 <b>결막염</b> 질병코드,"병원에서 눈을 많이 써서 충혈됐다하고 알레르기성 <b>결막염</b>도 있는데 알레르기성 <b>결막염</b> 질병코드가 H103이 맞나요? 네, 알레르기성 <b>결막염</b> 질병코드는 H103입니다. 그러나 진단과 치료는 의료전문가의 진료를 받는 것이 좋습니다. "
렌즈 <b>결막염</b>,알레르기성 <b>결막염</b> 가지고 있는데 원데이 껴도 안 좋나요 드물게 끼는데  <b>결막염</b>이 있다면 착용 안 하는게 좋습니다. 더 심해질 수 있습니다.
<b>결막염</b> 눈병 눈꺼풀 처짐,<b>결막염</b>때문에 눈을 비벼서 눈병에 걸렸는데 1주째 눈꺼풀 처짐이 심해요 이거 안 돌아올까요 ?ㅠㅠ  <b>결막염</b>때문에 그런거라면 돌아오겠지만 그게 아니라면 안 돌아올거에요.
알레르기 성 <b>결막염</b>인가요?,알레르기 성 <b>결막염</b>인가요? 눈 앞머리쪽이 너무 간지럽고... <b>결막염</b>과 같은 증상으로 안과를 한 번쯤은 찾게 됩니다. 이때 눈 안 쪽에 있는 결막 부위에 생기는 염증을 <b>결막염</b>... 알레르기 <b>결막염</b>과 유행성<b>결막염</b>이 자주 발생할 수 있는데... 
<b>결막염</b> 증상,"... 껴요 <b>결막염</b> 인가요..? 안녕하세요! 강남역 8번 출구에 위치한 글로리서울안과 입니다. <b>결막염</b>에 결렸다고... 반복적으로 <b>결막염</b> 증상이 나타나게 되는 경우에는 최대한... 알레르기성 <b>결막염</b>을 일으킬 수 있는데, 눈이 가렵고... "
알레르기 <b>결막염</b>때문에 치료용 렌즈를,알레르기 <b>결막염</b>때문에 치료용 렌즈를 처방후 사용중인데 눈에 핏줄이 보이고 빨갛고 통증이 있음 빼야할까요??  안녕하세요. 대한의사협회·네이버 지식iN 상담의사 김평식 입니다. 질문자님을 직접 진료하지 않아 정확하게 판단하기... 
<b>결막염</b> 통증 붓기,<b>결막염</b> 걸려서 안약 넣고 찜질 했더니 충혈은 나아졌는데요 ㅠㅠ 붓기랑... 그리고 저번에 걸렸을 때는 이정도로 붓진 않았는데 <b>결막염</b> 증싱에 붓기도... <b>결막염</b>이면 보통 안약을 넣어도 통증이 지속되는 경우가 있습니다. 상처에 약을... 
알레르기성 <b>결막염</b> 안과? 이비인후과?,환절기만 되면 알레르기성 비염이 심해져서 눈도 가렵고 코도 가렵고 입천장도 붓는데 렌즈를 착용하는 사람이라 알레르기성 <b>결막염</b>이 동반됐습니다. 물론 비염도 심해서 지금 이비인후과를 가야하는건지 안과를 가야하는건지... 
<b>결막염</b>인가요 ? 눈병인가요,... <b>결막염</b>인가요.? 2.맞다면 심한편인가요… 지금 일요일이라 병원도 닫았을텐데.. 3. 혹시 네오덱스 안연고가... 알레르기 <b>결막염</b>+비립종이 생긴 것으로 보여서 안과에서 진료받아야 합니다. 동네 안과에서 진료받아도 됩니다. 
알레르기 <b>결막염</b>인지 안검염인지 모르겠어요,"작년 5월부터 알레르기 <b>결막염</b>이라며 플루메토론 토라빈덱스등을 처방받아 넣다가 안과를 옮기고나서 작년 10월부터는 후루손, 레보틴을 넣고있어요 후루손 레보틴을 6개월째 쭉 넣고 있습니다 갑자기 안검염??이라네요 레보틴... "
<b>결막염</b>인데 눈곱이 안 낄 수도 있나요?,"... <b>결막염</b> 맞나요?? 눈곱이 없는 <b>결막염</b>도 가능합니다. <b>결막염</b>은 결막(눈의 투명한 막)이 염증을 일으키는 질환으로... 또한, <b>결막염</b>은 눈에 투명한 동그라미 모양의 병변이 생길 수도 있습니다. 하지만, 진단을 위해서는 진료를 받아야... "
알레르기 <b>결막염</b> 인데 세수나 차가운 물로 눈 씻어도... ,... 알레르기성 <b>결막염</b> 이라고 하던데 알레르기성 <b>결막염</b>에 걸렸을때 폼 클렌징... 세수 자주 하고 차가운 물로 눈 씻는다고 해서 알레르기성 <b>결막염</b>이 더... 알레르기성 <b>결막염</b>에 도움이 되나요? 그리고 평상시에 휴대폰 덜 보고 눈... 
알레르기 <b>결막염</b>진단을 받아는되요,어제 알레르기 <b>결막염</b>진단을 받아는되요 제가 동그라미친 누런거는 무었인가요  안녕하세요. 대한의사협회·네이버 지식iN 상담의사 전제훈 입니다. 사진이 흐려 명확하지 않습니다. 사진을 보아 결막모반이 의심됩니다. 불편감이... 
알레르기성 <b>결막염</b>,"파브론골드A를 먹었는데 알레르기성 <b>결막염</b>이 올라왔습니다 평소 부루펜 먹고 눈이 붓고 충혈되는 등의 알레르기를 갖고 있어서, 부루펜이 들어있는지 봤는데 없더라구요 혹시 함량이 잘못된 건지 아니면 다른 알레르기 유발 물질이... "
<b>결막염</b> 질문,"<b>결막염</b> 짜면 안 되는 건가요 안과 갔다와서 약 처방 받았는데 나을 기미가 안... ㅠㅠ <b>결막염</b>은 눈의 결막이 염증을 일으키는 질환이며, 눈이 붉어지고 따가움... 눈이 따가운 것은 <b>결막염</b>의 특징 중 하나이므로, 짜면 염증이 더 심해질... "
<b>결막염</b>이나 안구건조증이 있으면 흰자색,<b>결막염</b>이나 안구건조증이 있으면 흰자색이 바뀔 수가 있나요 ㅠㅠ 흰자색이 눈을 벌리면 위쪽은 하얀데 가운데는 조금 회색이에요 .. 그리고 눈에 점? 이 회색으로 조그만하게 양쪽에 생겼어요 ㅠㅠ  안녕하세요. 사진이 없어 판단이... 
<b>결막염</b> 렌즈,<b>결막염</b> 관련 질문인데요. 렌즈때문에 <b>결막염</b>에 걸렸는데요. 오른쪽눈이 너무... <b>결막염</b>이 다 나은지 어떻게 알수있나요? 또 나은거라면 일주일 기다리지않고... <b>결막염</b>에 결렸다고 하더라도 상태가 심하지 않는 경우에는 자연치유 즉... 
알레르기성 <b>결막염</b>,제가 알레르기성 <b>결막염</b>에 걸였는데 다 나은 줄 알고 렌즈를 끼면 꼈을 땐... ^^ 과일아재의 답변: 알레르기성 <b>결막염</b>은 눈의 결막이 알레르기 반응에 따라... 하지만 <b>결막염</b> 증상이 계속되거나 심해진다면 전문의와 상담하여 적절한 치료... 
알레르기 <b>결막염</b> 찜질,안녕하세요 알레르기 <b>결막염</b>이 냉찜질에 좋다고 알고 있는데 완치가 어려운 걸로 알고 있습니다 증상이 심해지면... 알고있는 관련 지식으로 여러분들의 궁금증을 해소 시켜 드리겠습니다.^^ 과일아재의 답변: 알레르기 <b>결막염</b>은 찜질이... 
알레르기성 <b>결막염</b> 안약사용,제가 알레르기성 <b>결막염</b>으로 엑솔점안액0.1%와 후메론일회용을 처방받았는데요 제가 후메론 일회용 뜯는걸 좀 잘... 알고있는 관련 지식으로 여러분들의 궁금증을 해소 시켜 드리겠습니다.^^ 과일아재의 답변: 알레르기성 <b>결막염</b> 안약... 
<b>결막염</b> 렌즈,"<b>결막염</b>이 다 낫지 않았는데 렌즈 껴도 되나요? 약을 넣고 있기는 해요 내일 껴야하는데 말이에요ㅜㅜ <b>결막염</b>은 안구의... 따라서, <b>결막염</b>이 아직 완전히 치료되지 않았다면 렌즈를 착용하는 것은 권장되지 않습니다. 렌즈 착용 시 <b>결막염</b>... "
알레르기성 <b>결막염</b> 눈 아픔,몇 달 전부터 눈이 가려워서 2주 전 안과에 갔는데 알레르기성 <b>결막염</b>을 진단받고 처방받은 안약을 넣고 있어요.... 알레르기성 <b>결막염</b>은 눈이 가렵고 붓는 등의 증상을 일으킬 수 있습니다. 안약과 인공눈물을 사용하고 계시는 것은... 
흰자에 빨간 선 <b>결막염</b>인가요?,"원래부터 유행성<b>결막염</b>? 환절기마다 눈이 간지러워어 약 처방받아 넣곤 했는데, 전체가 조금 붉어지는 경우는 있었어도 한 부분만 빨갛게 심하게 올라온 적은 없어서요.. 반대쪽 눈에는 이물감 느껴져서 속눈썹 들어갔나 계속 확인하게... "
저 렌밍아웃 안햇는데 <b>결막염</b> 걸린 거 같아요,<b>결막염</b>인지 안구건조증인지는 모르겠는데 눈이 피로하고 렌즈까면 쓰라려요 컬러렌즌데 아무튼 엄마랑 토요일에 안과가서 시력재기로 했는데 그때 렌즈 끼는거 의사선생님한테 들킬려나요?ㅠㅠ시치미 때면 믿으려나요.. 안녕하세요.... 
붓기도 있구요. <b>결막염</b>증상인가요? 안과 가봐야하는데,"... <b>결막염</b>증상인가요? 안과 가봐야하는데 여의치않아 일단 문의드립니다... 올려주신 사진으로 봤을 때 외관상 딱히 안검염이나 <b>결막염</b>의 증상같지는... 우선 <b>결막염</b>에는 알레르기<b>결막염</b>이나 유행성<b>결막염</b>, 세균성<b>결막염</b> 등이 있으나... "
이거 <b>결막염</b>인가요?,... <b>결막염</b>인가요? 눈을 비볐는데 눈 아래도 살짝 부엇고 가만히 있을 땐... 만약 <b>결막염</b>이라면 꼭 안과를 가야하나요? 3. <b>결막염</b>에는 어떤 약이... 4. 자연치유가 가능할까요?  <b>결막염</b> 같기는 한데.. 안과 가보심이 가장 정확하겠네요
왼쪽눈에 녹내장수술을 했는데 며칠전에 <b>결막염</b>이와서... ,왼쪽눈에 녹내장수술을 했는데 며칠전에 <b>결막염</b>이와서 안약 크라비트 파타데이 2가지를 넣고있어요. 호전이... <b>결막염</b>은 눈의 표면을 감싸고 있는 결막이 염증을 일으키는 것으로 수술 부위에 이상이 생길 수 있습니다. 자세한 사항은... 
알레르기 <b>결막염</b>,알레르기 <b>결막염</b>인데 자꾸 눈이 충혈되고 그래서 안대를 써야될까요? 급해요ㅠ  안녕하세요. 대한의사협회·네이버 지식iN 상담의사 전제훈 입니다. 안대를 낀다고 알레르기가 좋아지진 않습니다. 안과에서 약을 처방받아 사용하는게... 
전염성 <b>결막염</b> 각막염 학교 가도 되나요?,전염성 <b>결막염</b> 각막염 학교 가도 되나요? 의무가 아니라면 가려고 하는데 혹시 의무인가요? 현직검안사입니다. 아뇨 빼시는게맞습니딘. 광고홍보아니니 참고해주세요. https://m.blog.naver.com/vav0800/223206980647 
알레르기성 <b>결막염</b> 진단받았는데 약 언,알레르기성 <b>결막염</b> 진단받았는데 약 언제까지 투약하라는 말이 없었거든요..안약 2개인데 언제까지 넣어야 할까요?  안녕하세요. 대한의사협회·네이버 지식iN 상담의사 전제훈 입니다. 불편감이 없다면 중단하면 됩니다. 요즘 환절기로... 
